111	19.5faei.png	2	19.9mahp.png	2	Magnus Stonepress
112	19.5faei.png	3	19.9mahp.png	3	The Great Corinthian
113	19.5faei.png	4	19.9mahp.png	4	Bunny Boiler
114	19.5faei.png	5	19.9mahp.png	5	Fatal Attractor
115	20.e9dg8.png	0	20.d4dg9.png	0	Ranger Whitworth
116	20.e9dg8.png	1	20.d4dg9.png	1	Falcon's Eye Whitworth
117	20.e9dg8.png	2	20.d4dg9.png	2	Mika Cairngorm
118	20.e9dg8.png	3	20.d4dg9.png	3	Geomancer Mika
119	20.e9dg8.png	4	20.d4dg9.png	4	Rupiki the Medium
120	20.e9dg8.png	5	20.d4dg9.png	5	Rupiki the Spiritualist
121	21.abdqa.png	0	21.271ua.png	0	The Night Lookout
122	21.abdqa.png	1	21.271ua.png	1	The Night Watchman
123	21.abdqa.png	2	21.271ua.png	2	Jet Skyblade
124	21.abdqa.png	3	21.271ua.png	3	Skyblade Aeronaught
125	21.abdqa.png	4	21.271ua.png	4	Moulin Allure
126	21.abdqa.png	5	21.271ua.png	5	Moulin Fatale
127	22.a5orr.png	0	22.bdv8g.png	0	The Aquanaut
128	22.a5orr.png	1	22.bdv8g.png	1	The Hydronaut
129	22.a5orr.png	2	22.bdv8g.png	2	Horace the Collector
130	22.a5orr.png	3	22.bdv8g.png	3	Horace the Accumulator
132	22.a5orr.png	5	22.bdv8g.png	5	Harmonious Priestess
133	23.9qig.png	0	23.6kp15.png	0	Mason the Butler
134	23.9qig.png	1	23.6kp15.png	1	Mason the Valet
135	23.9qig.png	2	23.6kp15.png	2	Hatchet the Woodsman
136	23.9qig.png	3	23.6kp15.png	3	Wildman Hatchet
137	23.9qig.png	4	23.6kp15.png	4	Selina the Stylist
138	23.9qig.png	5	23.6kp15.png	5	Selina Twinblade
139	24.7gqnk.png	0	24.f7b17.png	0	Colonel Howitzer
140	24.7gqnk.png	1	24.f7b17.png	1	Brigadier Howitzer
141	24.7gqnk.png	2	24.f7b17.png	2	Frost-Kid Kokori
142	24.7gqnk.png	3	24.f7b17.png	3	Ice-Prince Kokori
143	24.7gqnk.png	4	24.f7b17.png	4	Rallying Pippa
144	24.7gqnk.png	5	24.f7b17.png	5	Rousing Pippa
145	25.39gj.png	0	25.c7pko.png	0	Merrick the Silent
146	25.39gj.png	1	25.c7pko.png	1	Merrick the Brute
147	25.39gj.png	2	25.c7pko.png	2	Unstoppable Soldier
148	25.39gj.png	3	25.c7pko.png	3	Unrelenting Warrior
149	25.39gj.png	4	25.c7pko.png	4	Mata Swiftblade
150	25.39gj.png	5	25.c7pko.png	5	Swiftblade Heroine
151	26.cl1n2.png	0	26.7up18.png	0	Aviator Spiffyson
152	26.cl1n2.png	1	26.7up18.png	1	Hotshot Spiffyson
153	26.cl1n2.png	2	26.7up18.png	2	Lenora the Crimson
154	26.cl1n2.png	3	26.7up18.png	3	Bloodmage Lenora
155	26.cl1n2.png	4	26.7up18.png	4	Crystal the Healer
156	26.cl1n2.png	5	26.7up18.png	5	Arch-Priestess Crystal
157	27.a7rmr.png	0	27.ad8fv.png	0	Lawrence the Arbiter
158	27.a7rmr.png	1	27.ad8fv.png	1	Chief Justice Lawrence
159	27.a7rmr.png	2	27.ad8fv.png	2	Jack Colson
160	27.a7rmr.png	3	27.ad8fv.png	3	Jack The Casanova
161	27.a7rmr.png	4	27.ad8fv.png	4	Ulysses McManus
162	27.a7rmr.png	5	27.ad8fv.png	5	Ulysses Blaze McManus
163	28.d15ko.png	0	28.ecjug.png	0	The Explorer
164	28.d15ko.png	1	28.ecjug.png	1	The Relic Hunter
165	28.d15ko.png	2	28.ecjug.png	2	Frog-Hopper Keru
166	28.d15ko.png	3	28.ecjug.png	3	Lizard-Licker Keru
167	28.d15ko.png	4	28.ecjug.png	4	Communicator Ripley
168	28.d15ko.png	5	28.ecjug.png	5	The Telecommunicator
170	29.ckffk.png	1	29.f9u4i.png	1	The Industrial Revolution
171	29.ckffk.png	2	29.f9u4i.png	2	Jorgen Brightstaff
172	29.ckffk.png	3	29.f9u4i.png	3	Jorgen Lampcrusher
173	29.ckffk.png	4	29.f9u4i.png	4	Titan The Mechanic
174	29.ckffk.png	5	29.f9u4i.png	5	Titan The Engineer
175	30.1j7gh.png	0	30.4d6ad.png	0	Mary Strictshot
176	30.1j7gh.png	1	30.4d6ad.png	1	The Petticoat Assassin
177	30.1j7gh.png	2	30.4d6ad.png	2	Naruku the Lookout
178	30.1j7gh.png	3	30.4d6ad.png	3	Farsight Naruku
179	30.1j7gh.png	4	30.4d6ad.png	4	The Kennwich Apothecary
180	30.1j7gh.png	5	30.4d6ad.png	5	The Kennwich Alchemist
181	31.6920b.png	0	31.bek20.png	0	Tankmaster Herc
182	31.6920b.png	1	31.bek20.png	1	Hercule Marauder
183	31.6920b.png	2	31.bek20.png	2	Vicious Pierrot
184	31.6920b.png	3	31.bek20.png	3	Pierrot the Deciever
185	31.6920b.png	4	31.bek20.png	4	Elise the Secretive
186	31.6920b.png	5	31.bek20.png	5	Elise the Seductive
187	32.a20br.png	0	32.bb6s1.png	0	Blightshot
188	32.a20br.png	1	32.bb6s1.png	1	Toxic Shot
189	32.a20br.png	2	32.bb6s1.png	2	Marcia Plume
190	32.a20br.png	3	32.bb6s1.png	3	Marcia the Exhibitionist
191	32.a20br.png	4	32.bb6s1.png	4	The Wandering Sanctum
192	32.a20br.png	5	32.bb6s1.png	5	The Wandering Basillica
193	33.68f69.png	0	33.fcl63.png	0	Vlad the Automator
194	33.68f69.png	1	33.fcl63.png	1	Vlad the Automaton
195	33.68f69.png	2	33.fcl63.png	2	Bartok Loco
196	33.68f69.png	3	33.fcl63.png	3	Derailed Bartok
197	33.68f69.png	4	33.fcl63.png	4	The Cohenham Slasher
198	33.68f69.png	5	33.fcl63.png	5	The Cohenham Ripper
199	34.463em.png	0	34.3pt5f.png	0	The Widow Maker
200	34.463em.png	1	34.3pt5f.png	1	Vengeful Widow
201	34.463em.png	2	34.3pt5f.png	2	Skybound Mystic
202	34.463em.png	3	34.3pt5f.png	3	Mystic of Ascension
203	34.463em.png	4	34.3pt5f.png	4	The Witch Doctor
204	34.463em.png	5	34.3pt5f.png	5	The Earth Whisperer
205	35.51pc7.png	0	35.51cf1.png	0	The Fallen Slayer
206	35.51pc7.png	1	35.51cf1.png	1	The Trophy Hunter
207	35.51pc7.png	2	35.51cf1.png	2	Mistress Blade
208	35.51pc7.png	3	35.51cf1.png	3	Blade Maiden
209	35.51pc7.png	4	35.51cf1.png	4	Horatio Anchorage
210	35.51pc7.png	5	35.51cf1.png	5	Harbourmaster Anchorage
211	36.e101d.png	0	36.c208.png	0	Gatling Merc
212	36.e101d.png	1	36.c208.png	1	Gatling Commando
213	36.e101d.png	2	36.c208.png	2	Stephenson The Inventor
214	36.e101d.png	3	36.c208.png	3	The Ingenious Inventor
215	36.e101d.png	4	36.c208.png	4	Lunnain Oracle
216	36.e101d.png	5	36.c208.png	5	Lunnain Divine
217	37.11hta.png	0	37.1tk1n.png	0	Duke Paresmore III
218	37.11hta.png	1	37.1tk1n.png	1	Archduke Paresmore III
219	37.11hta.png	2	37.1tk1n.png	2	The Seeker
220	37.11hta.png	3	37.1tk1n.png	3	The Enlightened Seeker
221	37.11hta.png	4	37.1tk1n.png	4	Sword Juggler
222	37.11hta.png	5	37.1tk1n.png	5	Sword Swallower
223	38.978so.png	0	38.ci5ne.png	0	Target
224	38.978so.png	1	38.ci5ne.png	1	Target Devastator
225	38.978so.png	2	38.ci5ne.png	2	Chance Quickshuffle
226	38.978so.png	3	38.ci5ne.png	3	Ace Quickshuffle
227	38.978so.png	4	38.ci5ne.png	4	Gaia Priest
228	38.978so.png	5	38.ci5ne.png	5	Gaia Whisperer
229	39.40fqn.png	0	39.chgud.png	0	Barbed Slayer
230	39.40fqn.png	1	39.chgud.png	1	Barbed Destroyer
231	39.40fqn.png	2	39.chgud.png	2	Hamish Highlander
232	39.40fqn.png	3	39.chgud.png	3	Hamish Lochmaster
233	39.40fqn.png	4	39.chgud.png	4	Pearly King
234	39.40fqn.png	5	39.chgud.png	5	Pearly Geezer
235	40.earvq.png	0	40.f05dr.png	0	Farmer Giles
236	40.earvq.png	1	40.f05dr.png	1	Harvester Giles
237	40.earvq.png	2	40.f05dr.png	2	Aldous Greybeard
238	40.earvq.png	3	40.f05dr.png	3	Aldous the Wise
239	40.earvq.png	4	40.f05dr.png	4	Habeba the Weaver
240	40.earvq.png	5	40.f05dr.png	5	Seamstress Habeba
241	41.dj7hc.png	0	41.c0q4.png	0	The Rook
242	41.dj7hc.png	1	41.c0q4.png	1	Sterling Knight
243	41.dj7hc.png	2	41.c0q4.png	2	The Reaper
244	41.dj7hc.png	3	41.c0q4.png	3	King of Reapers
245	41.dj7hc.png	4	41.c0q4.png	4	Cleo Panther
246	41.dj7hc.png	5	41.c0q4.png	5	Cleo the Great Beauty
247	42.4fvrm.png	0	42.elfde.png	0	Private Esmay
248	42.4fvrm.png	1	42.elfde.png	1	Corporal Esmay
249	42.4fvrm.png	2	42.elfde.png	2	Masqued Shade
250	42.4fvrm.png	3	42.elfde.png	3	Masqueraider
251	42.4fvrm.png	4	42.elfde.png	4	Chain Bishop
252	42.4fvrm.png	5	42.elfde.png	5	Chain Cardinal
253	43.12g34.png	0	43.ikle.png	0	Deep Sea Barney
254	43.12g34.png	1	43.ikle.png	1	Bulkhead Barney
255	43.12g34.png	2	43.ikle.png	2	Perfect Rodas
256	43.12g34.png	3	43.ikle.png	3	Golden Body Rodas
257	43.12g34.png	4	43.ikle.png	4	Alice and Cheshire
258	43.12g34.png	5	43.ikle.png	5	Curious Alice
259	44.8v4mk.png	0	44.ak5rp.png	0	Crewman Basilic
260	44.8v4mk.png	1	44.ak5rp.png	1	Conductor Basilic
261	44.8v4mk.png	2	44.ak5rp.png	2	Reporter Mikeko
262	44.8v4mk.png	3	44.ak5rp.png	3	Director Mikeko
263	44.8v4mk.png	4	44.ak5rp.png	4	Jimimi the Shepherd
264	44.8v4mk.png	5	44.ak5rp.png	5	Jimimi the Herder
265	45.3cnjd.png	0	45.cuv7s.png	0	Oakai Lera
266	45.3cnjd.png	1	45.cuv7s.png	1	Kai The Omniscient
267	45.3cnjd.png	2	45.cuv7s.png	2	The Doctor
268	45.3cnjd.png	3	45.cuv7s.png	3	The Subject
269	45.3cnjd.png	4	45.cuv7s.png	4	Jetpack Jonny
270	45.3cnjd.png	5	45.cuv7s.png	5	Sonic Boomer
271	46.4us3j.png	0	46.8trdi.png	0	The Shotgun Bride
272	46.4us3j.png	1	46.8trdi.png	1	Buckshot Avenger
273	46.4us3j.png	2	46.8trdi.png	2	Sleepy Nemo
274	46.4us3j.png	3	46.8trdi.png	3	Dreamtrain Nemo
275	46.4us3j.png	4	46.8trdi.png	4	Oro the Pilgrim
276	46.4us3j.png	5	46.8trdi.png	5	Oro the Enlightened
277	47.a99sg.png	0	47.739f4.png	0	Cora Weldsmith
278	47.a99sg.png	1	47.739f4.png	1	Cora Mistress of Anvils
279	47.a99sg.png	2	47.739f4.png	2	Chained Fugitive
280	47.a99sg.png	3	47.739f4.png	3	Escape Artist
281	47.a99sg.png	4	47.739f4.png	4	Elementary Detective
282	47.a99sg.png	5	47.739f4.png	5	Inspector Extraordinaire
283	48.1pl0u.png	0	48.6l69f.png	0	Jade Dragon
284	48.1pl0u.png	1	48.6l69f.png	1	Imperial Dragon
285	48.1pl0u.png	2	48.6l69f.png	2	Kabuki
286	48.1pl0u.png	3	48.6l69f.png	3	Shiro Shishi
287	48.1pl0u.png	4	48.6l69f.png	4	Moroki the Witch
288	48.1pl0u.png	5	48.6l69f.png	5	Magical Moroki
289	49.qssq.png	0	49.132ar.png	0	Geartron Prototype
290	49.qssq.png	1	49.132ar.png	1	Geartron-5000
291	49.qssq.png	2	49.132ar.png	2	Spike Wheeler
292	49.qssq.png	3	49.132ar.png	3	Punk Wheeler
293	49.qssq.png	4	49.132ar.png	4	Talia Zenko
294	49.qssq.png	5	49.132ar.png	5	Talia Yakko
295	50.7llpg.png	0	50.7vd6f.png	0	Frontier Rider
296	50.7llpg.png	1	50.7vd6f.png	1	Frontier Protector
297	50.7llpg.png	2	50.7vd6f.png	2	Dark Raven
298	50.7llpg.png	3	50.7vd6f.png	3	Preying Raven
299	50.7llpg.png	4	50.7vd6f.png	4	Cosmos
300	50.7llpg.png	5	50.7vd6f.png	5	Alpha and Omega
301	51.2ecgm.png	0	51.7j5ft.png	0	Baldur Northwind
302	51.2ecgm.png	1	51.7j5ft.png	1	Baldur Frostbeard
303	51.2ecgm.png	2	51.7j5ft.png	2	Philippe Exquisite
304	51.2ecgm.png	3	51.7j5ft.png	3	Philippe-san
305	51.2ecgm.png	4	51.7j5ft.png	4	Chakram Dancer
306	51.2ecgm.png	5	51.7j5ft.png	5	Dancer of Death
307	52.ntbv.png	0	52.blusj.png	0	Falcon Bowman
308	52.ntbv.png	1	52.blusj.png	1	Eagle Eye
309	52.ntbv.png	2	52.blusj.png	2	Musical Meriku
310	52.ntbv.png	3	52.blusj.png	3	Meriku the Maestro
311	52.ntbv.png	4	52.blusj.png	4	Sweet Shelly
312	52.ntbv.png	5	52.blusj.png	5	Sugarbomb Shelly
313	53.parg.png	0	53.4r2un.png	0	Scales of Truth
314	53.parg.png	1	53.4r2un.png	1	Scales of Justice
315	53.parg.png	2	53.4r2un.png	2	Princess of Hearts
316	53.parg.png	3	53.4r2un.png	3	Queen of Hearts
317	53.parg.png	4	53.4r2un.png	4	Penny Pincher
318	53.parg.png	5	53.4r2un.png	5	Kleptomaniac
319	54.8lnfs.png	0	54.df7ah.png	0	Mercury Milliner
320	54.8lnfs.png	1	54.df7ah.png	1	Mad Hatter
321	54.8lnfs.png	2	54.df7ah.png	2	Hookie
322	54.8lnfs.png	3	54.df7ah.png	3	Beautifly Hookie
323	54.8lnfs.png	4	54.df7ah.png	4	Carroll Quickstep
324	54.8lnfs.png	5	54.df7ah.png	5	Carroll Hearts' Herald
325	55.4a8jf.png	0	55.7mvev.png	0	Three of Hearts
326	55.4a8jf.png	1	55.7mvev.png	1	Ace of Hearts
327	55.4a8jf.png	2	55.7mvev.png	2	Councillor Dunham
328	55.4a8jf.png	3	55.7mvev.png	3	Mayor Dunham
329	55.4a8jf.png	4	55.7mvev.png	4	Heidi the Milkmaid
330	55.4a8jf.png	5	55.7mvev.png	5	Alpine Heidi
331	56.4iaa7.png	0	56.bbtmh.png	0	Harry Flintlock
332	56.4iaa7.png	1	56.bbtmh.png	1	Hair-Trigger Harry
333	56.4iaa7.png	2	56.bbtmh.png	2	Omari the Merchant
334	56.4iaa7.png	3	56.bbtmh.png	3	Flying Omari
335	56.4iaa7.png	4	56.bbtmh.png	4	Pungi the Enchanter
336	56.4iaa7.png	5	56.bbtmh.png	5	Pungi Diamondback
337	57.jjsu.png	0	57.fqq3m.png	0	Black Mage
338	57.jjsu.png	1	57.fqq3m.png	1	Black Wizard
341	57.jjsu.png	2	57.fqq3m.png	2	Monty Roughman
342	57.jjsu.png	3	57.fqq3m.png	3	Fairway Monty
343	57.jjsu.png	4	57.fqq3m.png	4	Bobby the Busker
344	57.jjsu.png	5	57.fqq3m.png	5	Symphonic Bobby
345	58.8r97p.png	0	58.29ull.png	0	Robin of Loxley
346	58.8r97p.png	1	58.29ull.png	1	The Future Fletcher
347	58.8r97p.png	2	58.29ull.png	2	Little John
348	58.8r97p.png	3	58.29ull.png	3	The Lofty Lancer
349	58.8r97p.png	4	58.29ull.png	4	Maid Marian
350	58.8r97p.png	5	58.29ull.png	5	The Marauding Maid
351	59.5hu4f.png	0	59.9859l.png	0	The Sheriff
352	59.5hu4f.png	1	59.9859l.png	1	The Loathsome Lawman
353	59.5hu4f.png	2	59.9859l.png	2	Will Scarlet
354	59.5hu4f.png	3	59.9859l.png	3	The Fetching Fencer
355	59.5hu4f.png	4	59.9859l.png	4	Friar Tuck
356	59.5hu4f.png	5	59.9859l.png	5	The Faithful Friar
357	60.f5rgh.png	0	60.3s0pt.png	0	Ari Ramm
358	60.f5rgh.png	1	60.3s0pt.png	1	Gold Fleece Ari
359	60.f5rgh.png	2	60.3s0pt.png	2	Toro The Brave
360	60.f5rgh.png	3	60.3s0pt.png	3	Matador Toro
361	60.f5rgh.png	4	60.3s0pt.png	4	Gemi And Mini
362	60.f5rgh.png	5	60.3s0pt.png	5	Mischief Twins
363	61.fhlta.png	0	61.bnfoo.png	0	Cara Pace
364	61.fhlta.png	1	61.bnfoo.png	1	Clawing Cara
365	61.fhlta.png	2	61.bnfoo.png	2	Leopold Pride
366	61.fhlta.png	3	61.bnfoo.png	3	Leopold Roar
367	61.fhlta.png	4	61.bnfoo.png	4	Virginia the Maiden
368	61.fhlta.png	5	61.bnfoo.png	5	Immortal Virginia
369	62.88vfd.png	0	62.e3rcq.png	0	Mediator Libby
370	62.88vfd.png	1	62.e3rcq.png	1	Libby The Just
371	62.88vfd.png	2	62.e3rcq.png	2	Barba Hookshot
372	62.88vfd.png	3	62.e3rcq.png	3	Stinging Barba
373	62.88vfd.png	4	62.e3rcq.png	4	Archer Nomad
374	62.88vfd.png	5	62.e3rcq.png	5	Wild Archer
375	63.cm3iv.png	0	63.8ija1.png	0	Stubborn Capri
376	63.cm3iv.png	1	63.8ija1.png	1	Unstoppable Capri
377	63.cm3iv.png	2	63.8ija1.png	2	Carrie the Bearer
378	63.cm3iv.png	3	63.8ija1.png	3	Raincaller Carrie
379	63.cm3iv.png	4	63.8ija1.png	4	Gil Scaleskin
380	63.cm3iv.png	5	63.8ija1.png	5	Exoskeletal Gil
381	64.bo44a.png	0	64.a4m18.png	0	Trinity Olivia
382	64.bo44a.png	1	64.a4m18.png	1	Lady Olivia
383	64.bo44a.png	2	64.a4m18.png	2	Beekeeper Apipi
384	64.bo44a.png	3	64.a4m18.png	3	Bee-Crazy Apipi
385	64.bo44a.png	4	64.a4m18.png	4	Hjalmar Stormborn
386	64.bo44a.png	5	64.a4m18.png	5	Stormking Hjalmar
387	65.9r46v.png	0	65.eld2t.png	0	Alexandria Rapier
388	65.9r46v.png	1	65.eld2t.png	1	Swordswoman Dumas
389	65.9r46v.png	2	65.eld2t.png	2	Adele
390	65.9r46v.png	3	65.eld2t.png	3	Sister Adele
391	65.9r46v.png	4	65.eld2t.png	4	Cathe
392	65.9r46v.png	5	65.eld2t.png	5	Sister Cathe
393	66.7csen.png	0	66.9ulmm.png	0	Myra
394	66.7csen.png	1	66.9ulmm.png	1	Sister Myra
395	66.7csen.png	2	66.9ulmm.png	2	Evelyn
396	66.7csen.png	3	66.9ulmm.png	3	Sister Evelyn
397	66.7csen.png	4	66.9ulmm.png	4	LDF Commander
398	66.7csen.png	5	66.9ulmm.png	5	Mess Commander
399	67.97cr8.png	0	67.69lb6.png	0	Trinity Lions Commander
400	67.97cr8.png	1	67.69lb6.png	1	Young Commander
401	67.97cr8.png	2	67.69lb6.png	2	Khale
402	67.97cr8.png	3	67.69lb6.png	3	Titanforged Khale
403	67.97cr8.png	4	67.69lb6.png	4	Lynne
404	67.97cr8.png	5	67.69lb6.png	5	Cheer-Team Lynne
405	68.7mft8.png	0	68.ak7ml.png	0	Lapom Lapom
406	68.7mft8.png	1	68.ak7ml.png	1	Pious Lapom
407	68.7mft8.png	2	68.ak7ml.png	2	Royal Guard
408	68.7mft8.png	3	68.ak7ml.png	3	Chief Royal Guard
409	68.7mft8.png	4	68.ak7ml.png	4	Keycutter Luke
410	68.7mft8.png	5	68.ak7ml.png	5	Locksmith Luke
411	69.51p8l.png	0	69.d9nh2.png	0	Toymaker Tina
412	69.51p8l.png	1	69.d9nh2.png	1	Toy Queen Tina
413	187.a1iu3.png	5	187.96hnj.png	5	Theresa
414	188.5ici0.png	0	188.f5r2b.png	0	Sister Theresa
415	175.d5d5j.png	2	175.2rnhh.png	2	Meredith
416	175.d5d5j.png	3	175.2rnhh.png	3	Sister Meredith
417	69.51p8l.png	2	69.d9nh2.png	2	Sybil
418	69.51p8l.png	3	69.d9nh2.png	3	Sister Sybil
419	69.51p8l.png	4	69.d9nh2.png	4	Yin
420	69.51p8l.png	5	69.d9nh2.png	5	The Shadow
421	70.7jpen.png	0	70.f15m5.png	0	Yan
422	70.7jpen.png	1	70.f15m5.png	1	The Light
423	70.7jpen.png	2	70.f15m5.png	2	Whirling Ragnr
424	70.7jpen.png	3	70.f15m5.png	3	Macewielder Ragnr
425	70.7jpen.png	4	70.f15m5.png	4	The Contender
426	70.7jpen.png	5	70.f15m5.png	5	The Pugilist
427	71.e7cfn.png	0	71.a8kmb.png	0	Jangling Kojne
428	71.e7cfn.png	1	71.a8kmb.png	1	Konje the Numismatist
